ecoregion1,ecoregion2,jaccard
Xingu-Tocantins-Araguaia Moist Forests,Lowland Fynbos And Renosterveld,0
Xingu-Tocantins-Araguaia Moist Forests,Euxine-Colchic Broadleaf Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Northeastern Spain And Southern France Mediterranean Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Carpathian Montane Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Saharan Halophytics,0
Xingu-Tocantins-Araguaia Moist Forests,Northern New Guinea Lowland Rain And Freshwater Swamp Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Central Range Montane Rain Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Islas Revillagigedo Dry Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Uatuma-Trombetas Moist Forests,0.041666666666666664
Xingu-Tocantins-Araguaia Moist Forests,Southern Atlantic Mangroves,0
Xingu-Tocantins-Araguaia Moist Forests,Espinal,0
Xingu-Tocantins-Araguaia Moist Forests,Louisiade Archipelago Rain Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Eastern Australian Temperate Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Galápagos Islands Scrubland Mosaic,0
Xingu-Tocantins-Araguaia Moist Forests,Southern Andean Steppe,0
Xingu-Tocantins-Araguaia Moist Forests,Cape Verde Islands Dry Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Nansei Islands Subtropical Evergreen Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Taiheiyo Evergreen Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Taiheiyo Montane Deciduous Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Po Basin Mixed Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Llanos,0
Xingu-Tocantins-Araguaia Moist Forests,Purus Varzeá,0.03125
Xingu-Tocantins-Araguaia Moist Forests,Mato Grosso Seasonal Forests,0.03225806451612903
Xingu-Tocantins-Araguaia Moist Forests,Atacama Desert,0
Xingu-Tocantins-Araguaia Moist Forests,Western Ecuador Moist Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Magellanic Subpolar Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Canary Islands Dry Woodlands And Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Sakhalin Island Taiga,0
Xingu-Tocantins-Araguaia Moist Forests,Huon Peninsula Montane Rain Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Napo Moist Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Comoros Forests,0
Xingu-Tocantins-Araguaia Moist Forests,California Central Coast,0
Xingu-Tocantins-Araguaia Moist Forests,Marquesas Tropical Moist Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Northland Temperate Kauri Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Central Shortgrass Prairie,0
Xingu-Tocantins-Araguaia Moist Forests,Humid Pampas,0
Xingu-Tocantins-Araguaia Moist Forests,Ozarks,0
Xingu-Tocantins-Araguaia Moist Forests,Northwestern Thorn Scrub Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Florida Peninsula,0
Xingu-Tocantins-Araguaia Moist Forests,Nihonkai Evergreen Forests,0
Xingu-Tocantins-Araguaia Moist Forests,North Saharan Steppe And Woodlands,0
Xingu-Tocantins-Araguaia Moist Forests,Cantebury-Otago Tussock Grasslands,0
Xingu-Tocantins-Araguaia Moist Forests,Richmond Temperate Forests,0
Xingu-Tocantins-Araguaia Moist Forests,North Island Temperate Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Anatolian Conifer And Deciduous Mixed Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Eastern Anatolian Montane Steppe,0
Xingu-Tocantins-Araguaia Moist Forests,Mediterranean Dry Woodlands And Steppe,0
Xingu-Tocantins-Araguaia Moist Forests,Central Anatolian Steppe,0
Xingu-Tocantins-Araguaia Moist Forests,Miskito Pine Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Mindoro Rain Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Madeira Evergreen Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Albertine Rift Montane Forests,0
Xingu-Tocantins-Araguaia Moist Forests,East European Forest Steppe,0
Xingu-Tocantins-Araguaia Moist Forests,Rakiura Island Temperate Forests,0
Xingu-Tocantins-Araguaia Moist Forests,South Island Temperate Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Antipodes Subantarctic Islands Tundra,0
Xingu-Tocantins-Araguaia Moist Forests,Central Range Sub-Alpine Grasslands,0
Xingu-Tocantins-Araguaia Moist Forests,Dry Chaco,0
Xingu-Tocantins-Araguaia Moist Forests,Marajó Varzeá,0
Xingu-Tocantins-Araguaia Moist Forests,Sahara Desert,0
Xingu-Tocantins-Araguaia Moist Forests,Central Deccan Plateau Dry Deciduous Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Ecuadorian Dry Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Nile Delta Flooded Savanna,0
Xingu-Tocantins-Araguaia Moist Forests,Columbia Plateau,0
Xingu-Tocantins-Araguaia Moist Forests,Bolivian Yungas,0
Xingu-Tocantins-Araguaia Moist Forests,Lake Chad Flooded Savanna,0
Xingu-Tocantins-Araguaia Moist Forests,Southern Anatolian Montane Conifer And Deciduous Forests,0
Xingu-Tocantins-Araguaia Moist Forests,Northern Anatolian Conifer And Deciduous Forests,0
Xingu-Tocantins-Araguaia Moist Forests,East Siberian Taiga,0
Xingu-Tocantins-Araguaia Moist Forests,Central Andean Puna,0
Xingu-Tocantins-Araguaia Moist Forests,Ruwenzori-Virunga Montane Moorlands,0
Xingu-Tocantins-Araguaia Moist Forests,Arabian Desert And East Sahero-Arabian Xeric Shrublands,0
Xingu-Tocantins-Araguaia Moist Forests,Aspen Parkland,0
Xingu-Tocantins-Araguaia Moist Forests,Sahelian Acacia Savanna,0
Xingu-Tocantins-Araguaia Moist Forests,Gissaro-Alai Open Woodlands,0
Xingu-Tocantins-Araguaia Moist Forests,High Monte,0
Xingu-Tocantins-Araguaia Moist Forests,Apache Highlands,0
Xingu-Tocantins-Araguaia Moist Forests,Alaska Peninsula,0
Xingu-Tocantins-Araguaia Moist Forests,Socotra Island Xeric Shrublands,0
Xingu-Tocantins-Araguaia Moist Forests,Talamancan Montane Forests,0
Huang He Plain Mixed Forests,Central China Loess Plateau Mixed Forests,0.06493506493506493
Huang He Plain Mixed Forests,Alaska Range,0.004484304932735426
Huang He Plain Mixed Forests,Yukon Plateau And Flats,0.005291005291005291
Huang He Plain Mixed Forests,Central European Mixed Forests,0.035897435897435895
Huang He Plain Mixed Forests,Dinaric Mountains Mixed Forests,0
Huang He Plain Mixed Forests,Pannonian Mixed Forests,0.01818181818181818
Huang He Plain Mixed Forests,Pontic Steppe,0.013888888888888888
Huang He Plain Mixed Forests,Murray-Darling Woodlands And Mallee,0
Huang He Plain Mixed Forests,Ogasawara Subtropical Moist Forests,0.008333333333333333
Huang He Plain Mixed Forests,Madagascar Lowland Forests,0
Huang He Plain Mixed Forests,Greater Negros-Panay Rain Forests,0.005434782608695652
Huang He Plain Mixed Forests,Sarmatic Mixed Forests,0.02631578947368421
Huang He Plain Mixed Forests,Central Zambezian Miombo Woodlands,0
Huang He Plain Mixed Forests,Southern Rift Montane Forest-Grassland Mosaic,0
Huang He Plain Mixed Forests,Atlantic Mixed Forests,0.011235955056179775
Huang He Plain Mixed Forests,Celtic Broadleaf Forests,0.008264462809917356
Huang He Plain Mixed Forests,Chao Phraya Freshwater Swamp Forests,0.04504504504504504
Huang He Plain Mixed Forests,Upper Gangetic Plains Moist Deciduous Forests,0.006944444444444444
Huang He Plain Mixed Forests,Western Himalayan Broadleaf Forests,0.008130081300813009
Huang He Plain Mixed Forests,Deccan Thorn Scrub Forests,0.008695652173913044
Huang He Plain Mixed Forests,Central Asian Northern Desert,0
Huang He Plain Mixed Forests,Central Anatolian Steppe And Woodlands,0.01875
Huang He Plain Mixed Forests,Balkan Mixed Forests,0.005555555555555556
Huang He Plain Mixed Forests,Eastern Cordillera Real Montane Forests,0
Huang He Plain Mixed Forests,Peruvian Yungas,0.0019880715705765406
Huang He Plain Mixed Forests,Western European Broadleaf Forests,0.01730103806228374
Huang He Plain Mixed Forests,Himalayan Subtropical Pine Forests,0
Huang He Plain Mixed Forests,Jos Plateau Forest-Grassland Mosaic,0.022727272727272728
Huang He Plain Mixed Forests,Iberian Sclerophyllous And Semi-Deciduous Forests,0.008583690987124463
Huang He Plain Mixed Forests,Baltic Mixed Forests,0.022556390977443608
Huang He Plain Mixed Forests,Aegean And Western Turkey Sclerophyllous And Mixed Forests,0.007936507936507936
Huang He Plain Mixed Forests,Zambezian And Mopane Woodlands,0
Huang He Plain Mixed Forests,Madeira-Tapajós Moist Forests,0
Huang He Plain Mixed Forests,Tapajós-Xingu Moist Forests,0
Huang He Plain Mixed Forests,Cross-Sanaga-Bioko Coastal Forests,0
Huang He Plain Mixed Forests,Southwest Iberian Mediterranean Sclerophyllous And Mixed Forests,0.01634877384196185
Huang He Plain Mixed Forests,Scandinavian Montane Birch Forest And Grasslands,0.01652892561983471
Huang He Plain Mixed Forests,Central Mixed-Grass Prairie,0
Huang He Plain Mixed Forests,Uruguayan Savanna,0
Huang He Plain Mixed Forests,Pernambuco Interior Forests,0
Huang He Plain Mixed Forests,Tyrrhenian-Adriatic Sclerophyllous And Mixed Forests,0.01680672268907563
Huang He Plain Mixed Forests,Yunnan Plateau Subtropical Evergreen Forests,0.008264462809917356
Huang He Plain Mixed Forests,Northern Triangle Subtropical Forests,0
Huang He Plain Mixed Forests,Hainan Island Monsoon Rain Forests,0.00847457627118644
Huang He Plain Mixed Forests,South Western Ghats Montane Rain Forests,0.0045045045045045045
Huang He Plain Mixed Forests,South Western Ghats Moist Deciduous Forests,0
Huang He Plain Mixed Forests,Trans-Mexican Volcanic Belt Pine-Oak Forests,0
Huang He Plain Mixed Forests,Northwestern Congolian Lowland Forests,0
Huang He Plain Mixed Forests,Changjiang Plain Evergreen Forests,0
Huang He Plain Mixed Forests,Guizhou Plateau Broadleaf And Mixed Forests,0
Huang He Plain Mixed Forests,Pantanal,0
Huang He Plain Mixed Forests,Chihuahuan Desert,0
Huang He Plain Mixed Forests,Interior Alaska Taiga,0.014184397163120567
Huang He Plain Mixed Forests,Chilean Matorral,0
Huang He Plain Mixed Forests,Cordillera Central Páramo,0
Huang He Plain Mixed Forests,Ucayali Moist Forests,0
Huang He Plain Mixed Forests,Central Andean Wet Puna,0
Huang He Plain Mixed Forests,Marañón Dry Forests,0
Huang He Plain Mixed Forests,Sechura Desert,0.006024096385542169
Huang He Plain Mixed Forests,Cerrado,0
Huang He Plain Mixed Forests,Serra Do Mar Coastal Forests,0
Huang He Plain Mixed Forests,Cordillera Oriental Montane Forests,0
Huang He Plain Mixed Forests,Eastern Guinean Forests,0
Huang He Plain Mixed Forests,Ural Montane Forests And Tundra,0.024193548387096774
Huang He Plain Mixed Forests,Alps Conifer And Mixed Forests,0.007692307692307693
Huang He Plain Mixed Forests,Gulf Of Alaska Mountains And Fjordlands,0.007194244604316547
Huang He Plain Mixed Forests,Sayan Montane Conifer Forests,0
Huang He Plain Mixed Forests,Selenge-Orkhon Forest Steppe,0.02586206896551724
Huang He Plain Mixed Forests,Cauca Valley Montane Forests,0
Huang He Plain Mixed Forests,Great Central Valley,0.006329113924050633
Huang He Plain Mixed Forests,Arizona-New Mexico Mountains,0
Huang He Plain Mixed Forests,Southern Rocky Mountains,0
Huang He Plain Mixed Forests,Boreal Shield,0.00684931506849315
Huang He Plain Mixed Forests,Great Lakes,0.008264462809917356
Huang He Plain Mixed Forests,Valdivian Temperate Forests,0
Huang He Plain Mixed Forests,Tocantins/Pindare Moist Forests,0
Huang He Plain Mixed Forests,Northwestern Himalayan Alpine Shrub And Meadows,0.008333333333333333
Huang He Plain Mixed Forests,Tian Shan Montane Conifer Forests,0.017094017094017096
Huang He Plain Mixed Forests,Kazakh Forest Steppe,0.017241379310344827
Huang He Plain Mixed Forests,Santa Marta Páramo,0
Huang He Plain Mixed Forests,Santa Marta Montane Forests,0.008064516129032258
Huang He Plain Mixed Forests,Humid Chaco,0
Huang He Plain Mixed Forests,Southern Andean Yungas,0
Huang He Plain Mixed Forests,Alto Paraná Atlantic Forests,0
Huang He Plain Mixed Forests,Bolivian Montane Dry Forests,0
Huang He Plain Mixed Forests,Purus-Madeira Moist Forests,0
Huang He Plain Mixed Forests,Araucaria Moist Forests,0
Huang He Plain Mixed Forests,Southwest Amazon Moist Forests,0
Huang He Plain Mixed Forests,Bahia Coastal Forests,0
Huang He Plain Mixed Forests,Northwest Iberian Montane Forests,0.012345679012345678
Huang He Plain Mixed Forests,Central American Montane Forests,0
Huang He Plain Mixed Forests,Japurá-Solimoes-Negro Moist Forests,0
Huang He Plain Mixed Forests,Beringian Tundra,0.015384615384615385
Huang He Plain Mixed Forests,Prairie-Forest Border,0.008849557522123894
Huang He Plain Mixed Forests,Gulf Coast Prairies And Marshes,0.005747126436781609
Huang He Plain Mixed Forests,Canadian Rocky Mountains,0.005813953488372093
Huang He Plain Mixed Forests,Northwestern Andean Montane Forests,0
Huang He Plain Mixed Forests,Central Appalachian Forest,0
Huang He Plain Mixed Forests,Lower New England / Northern Piedmont,0
Huang He Plain Mixed Forests,Bahia Interior Forests,0
Huang He Plain Mixed Forests,Caatinga,0
Huang He Plain Mixed Forests,Atlantic Coast Restingas,0
Huang He Plain Mixed Forests,English Lowlands Beech Forests,0.03333333333333333
Huang He Plain Mixed Forests,Northern Acacia-Commiphora Bushlands And Thickets,0.008403361344537815
Huang He Plain Mixed Forests,Scandinavian And Russian Taiga,0.03278688524590164
Huang He Plain Mixed Forests,Honshu Alpine Conifer Forests,0
Huang He Plain Mixed Forests,Mediterranean Conifer And Mixed Forests,0.007407407407407408
Huang He Plain Mixed Forests,S.E. Alaska - B.C. Coastal Forest And Mountains,0.007751937984496124
Huang He Plain Mixed Forests,Alaska-Yukon Arctic,0.02158273381294964
Huang He Plain Mixed Forests,Bristol Bay Basin,0.008547008547008548
Huang He Plain Mixed Forests,Kamchatka-Kurile Meadows And Sparse Forests,0.008928571428571428
Huang He Plain Mixed Forests,St. Lawrence - Champlain Valley,0.015873015873015872
Huang He Plain Mixed Forests,Cook Inlet Basin,0.00847457627118644
Huang He Plain Mixed Forests,Chocó-Darién Moist Forests,0.008620689655172414
Huang He Plain Mixed Forests,Pyrenees Conifer And Mixed Forests,0.02962962962962963
Huang He Plain Mixed Forests,Okanagan,0.008849557522123894
Huang He Plain Mixed Forests,Montane Cordillera,0.007633587786259542
Huang He Plain Mixed Forests,Boreal Plains,0.006711409395973154
Huang He Plain Mixed Forests,Mediterranean Acacia-Argania Dry Woodlands And Succulent Thickets,0.025210084033613446
Huang He Plain Mixed Forests,Madagascar Subhumid Forests,0
Huang He Plain Mixed Forests,Patagonian Steppe,0.005988023952095809
Huang He Plain Mixed Forests,High Allegheny Plateau,0
Huang He Plain Mixed Forests,Tumbes-Piura Dry Forests,0
Huang He Plain Mixed Forests,Northern Tallgrass Prairie,0
Huang He Plain Mixed Forests,North Atlantic Coast,0
Huang He Plain Mixed Forests,Central Andean Dry Puna,0
Huang He Plain Mixed Forests,South Atlantic Coastal Plain,0
Huang He Plain Mixed Forests,California North Coast,0
Huang He Plain Mixed Forests,Central American Atlantic Moist Forests,0
Huang He Plain Mixed Forests,Magdalena Valley Montane Forests,0
Huang He Plain Mixed Forests,Superior Mixed Forest,0
Huang He Plain Mixed Forests,Northern Appalachian / Acadian,0
Huang He Plain Mixed Forests,Boreal Cordillera,0
Huang He Plain Mixed Forests,Taiga Plains,0
Huang He Plain Mixed Forests,North Cascades,0
Huang He Plain Mixed Forests,Mediterranean Woodlands And Forests,0.011363636363636364
Huang He Plain Mixed Forests,Cantabrian Mixed Forests,0.022556390977443608
Huang He Plain Mixed Forests,Caucasus Mixed Forests,0.012903225806451613
Huang He Plain Mixed Forests,Crimean Submediterranean Forest Complex,0.007874015748031496
Huang He Plain Mixed Forests,Peninsular Malaysian Rain Forests,0
Huang He Plain Mixed Forests,Oaxacan Montane Forests,0
Huang He Plain Mixed Forests,Negro-Branco Moist Forests,0
Huang He Plain Mixed Forests,Iberian Conifer Forests,0.015151515151515152
Huang He Plain Mixed Forests,Chiquitano Dry Forests,0
Huang He Plain Mixed Forests,Kimberly Tropical Savanna,0
Huang He Plain Mixed Forests,Northern Andean Páramo,0
Huang He Plain Mixed Forests,East Cascades - Modoc Plateau,0
Huang He Plain Mixed Forests,Atlantic Dry Forests,0
Huang He Plain Mixed Forests,Lowland Fynbos And Renosterveld,0
Huang He Plain Mixed Forests,Euxine-Colchic Broadleaf Forests,0
Huang He Plain Mixed Forests,Northeastern Spain And Southern France Mediterranean Forests,0.008403361344537815
Huang He Plain Mixed Forests,Carpathian Montane Forests,0.024793388429752067
Huang He Plain Mixed Forests,Saharan Halophytics,0.008403361344537815
Huang He Plain Mixed Forests,Northern New Guinea Lowland Rain And Freshwater Swamp Forests,0
Huang He Plain Mixed Forests,Central Range Montane Rain Forests,0
Huang He Plain Mixed Forests,Islas Revillagigedo Dry Forests,0
Huang He Plain Mixed Forests,Uatuma-Trombetas Moist Forests,0
Huang He Plain Mixed Forests,Southern Atlantic Mangroves,0
Huang He Plain Mixed Forests,Espinal,0
Huang He Plain Mixed Forests,Louisiade Archipelago Rain Forests,0
Huang He Plain Mixed Forests,Eastern Australian Temperate Forests,0
Huang He Plain Mixed Forests,Galápagos Islands Scrubland Mosaic,0
Huang He Plain Mixed Forests,Southern Andean Steppe,0
Huang He Plain Mixed Forests,Cape Verde Islands Dry Forests,0
Huang He Plain Mixed Forests,Nansei Islands Subtropical Evergreen Forests,0
Huang He Plain Mixed Forests,Taiheiyo Evergreen Forests,0.008403361344537815
